808588438328975360;MichelVignon1;"serge simon ffr confirme que guy novès reste sélectionneur du xv de france  via";1481617481000;france;-1;false
808588435971801088;azembcro;"france reiterates commitment to karabakh conflict fair solution azerbaijan nagornokarabakhconflict osce";1481617480000;france;-1;false
808588429994893312;LeadsHibiscus;"une france plus verte et tournée vers l’écologie avec l’organisation de la cop  à paris";1481617479000;france;-1;false
808588424936648704;arakitsune_;"elles sont trop mignonnes être une janken queen c'est mieux que d'être miss france";1481617478000;france;-1;false
808588423829266432;Typium;"prime de noël refus catégorique de toutes les frappes qui vocifèrent la crèche on la prend à deux mains plus con que la france tu meurs";1481617477000;france;-1;false
808588414094340096;ParisLS2016;"la france du luxe revendique sa singularité  par guillaume de seynes pdt du  pls ";1481617475000;france;-1;false
808588405885935616;Kazi_France;"?? actualité •au venezuela les boutiques forcées à baisser leurs prix pour noël alléchées par le panneau ";1481617473000;france;-1;false
808588404522962944;Geekenvrac;"alerter les gens sur le credit mais faire l'article payant donc ouvert aux gens qui ont de l'argent paradoxe";1481617473000;france;-1;false
808588402316689409;EfeJuridique;"dirjur  le nombre de juristes en entreprise était très limité avant les années  aujourd'hui   juristes en france evolution";1481617472000;france;-1;false
808588401050058752;bertrand2007;"la france du luxe revendique sa singularité  guillaume de seynes  comité colbert pls";1481617472000;france;-1;false
808588400630505472;Kazi_France;"?? actualité •droit au logement opposable des pratiques contraires à la loi alors que la crise du logement";1481617472000;france;-1;false
808588391478497280;Kazi_France;"?? actualité •nba harden sort houston du piège tendu par brooklyn une attaque de feu avec les  points de";1481617470000;france;-1;false
808588381315702784;Kazi_France;"?? actualité •football leaks il y a beaucoup d'innocents en prison assure ronaldo l'attaquant portugais";1481617467000;france;-1;false
808588380737040384;davidwe82686746;" que vous disais je au sujet de la loi goblet déjà";1481617467000;france;-1;false
808588375749959680;poznanski_serge;"bfmbusiness « il faut réguler les prix des mutuelles » assure chartier ";1481617466000;france;-1;false
808588371555741696;mbelhams;"journal et la discrimination maghrébineramenez l'afrique en france  milliards d'individus ou fermez la";1481617465000;france;-1;false
808588367730339840;Kazi_France;"?? actualité •pourquoi le gouverneur chrétien de jakarta estil jugé pour blasphème le gouverneur chrétien de";1481617464000;france;-1;false
808588365050347520;psgman1995;"audiences access laurence boccolini sur tf battue par nagui sur france   hanouna à  million  barthès à  million";1481617463000;france;-1;false
808588360700854272;4fuck_society;"france corruption nocomment cartographie de la corruption en france ";1481617462000;france;-1;false
808588358100381696;PERFEGAL;"étude — perceptions de l'égalité entre les femmes et les hommes en france égalitéfh";1481617462000;france;-1;false
808588354195312640;Kazi_France;"?? actualité •les trois erreurs du quinquennat selon peillon fragiliser manuel valls sans égratiner françois";1481617461000;france;-1;false
808588342807986176;tidj_france;"gagnez oui gagne ???";1481617458000;france;-1;false
808588341377691649;El_Questiti;"pendant ce temps au japon un conbini d'osaka tourne sans caissiers inimaginable en france où il serait dévalisé en h ???";1481617458000;france;-1;false
808588332158636032;GuillaumeCroull;" la france n'exporte pas assez elle ne s'est pas assez mondialisée";1481617455000;france;-1;false
808588328912220160;morandibuzz;"audiences access laurence boccolini sur tf battue par nagui sur france   hanouna à  million  barthès à";1481617455000;france;-1;false
808588328475967488;sarcastichild;"on veut m'expulser de la france mais ça va?";1481617455000;france;-1;false
808588313363939328;AFD_France;"liban  l'afd et  soutiennent les villages d'accueil des réfugiés syriens  crisesyrienne";1481617451000;france;-1;false
808588300915273728;Emmaaaaaanuelle;"la france est un pays de flics a chaque coin de rue y en a";1481617448000;france;-1;false
808588300688752641;Staffy_F;"macron et la russie réalisme politique ou posture électorale";1481617448000;france;-1;false
808588285744451586;Emilie_Ros;"twitter france c'est  d'usage mobile  babreakfast socialtv";1481617444000;france;-1;false
808588281176870912;ELIANEV4;"non à l'extension de l'usine hypor france de sichamps   via";1481617443000;france;-1;false
